07-09 14:58:34.929 11040 11070 D OneSignal: OneSignal SDK initialization already completed.
07-09 14:58:35.217 11040 11070 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.swmansion.rnscreens.q
07-09 14:58:35.218 11040 11069 I zygote  : Deoptimizing void com.facebook.react.uimanager.x0.e(java.util.Map, java.util.Map) due to JIT inline cache
07-09 14:58:41.591  1600  1600 W ResourceType: ResTable_typeSpec entry count inconsistent: given 1297, previously 1296
07-09 14:58:41.591  1600  1600 W ResourceType: ResTable_typeSpec entry count inconsistent: given 346, previously 2537
07-09 14:58:41.594  1600  1600 W ResourceType: For resource 0x7f151486, entry index(5254) is beyond type entryCount(2097)
07-09 14:58:41.594  1600  1600 W ResourceType: For resource 0x7f151487, entry index(5255) is beyond type entryCount(2097)
07-09 14:58:41.621  1600  1600 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AVc
07-09 14:58:41.640  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 75, previously 77
07-09 14:58:41.640  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 3070, previously 3091
07-09 14:58:41.640  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 481, previously 4044
07-09 14:58:41.650  5424 11116 I Fitness : OnPackageChangedOperation got intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package:com.menneapp flg=0x45000010 pkg=com.google.android.gms cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) } [CONTEXT service_id=17 ]
07-09 14:58:41.696  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 2905, previously 2908
07-09 14:58:41.697  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 2941, previously 2944
07-09 14:58:41.731  1834  1834 D CarrierSvcBindHelper: No carrier app for: 0
07-09 14:58:41.731  1834  1834 D ImsResolver: maybeAddedImsService, packageName: com.menneapp
07-09 14:58:41.732  1600  1613 W ResourceType: ResTable_typeSpec entry count inconsistent: given 348, previously 2177
07-09 14:58:41.813  5424 11125 I Fitness : FitCleanupIntentOperation received Intent android.intent.action.PACKAGE_CHANGED [CONTEXT service_id=17 ]
07-09 14:58:41.840  5424 31050 W ChimeraUtils: Module com.google.android.gms.nearby_en has empty metadata display_name_string_id
07-09 14:58:41.846  5424 31050 W ChimeraUtils: Module com.google.android.gms.nearby_en has empty metadata display_name_string_id
07-09 14:58:41.895 31314 31512 I Icing   : IndexChimeraService.getServiceInterface callingPackage=com.google.android.gms componentName=AppsCorpus serviceId=36
07-09 14:58:41.936 31314 31314 D BoundBrokerSvc: onBind: Intent { act=com.google.android.gms.feedback.internal.IFeedbackService dat=chimera-action:com.google.android.gms.feedback.internal.IFeedbackService cmp=com.google.android.gms/.chimera.GmsBoundBrokerService }
07-09 14:58:41.936 31314 31314 D BoundBrokerSvc: Loading bound service for intent: Intent { act=com.google.android.gms.feedback.internal.IFeedbackService dat=chimera-action:com.google.android.gms.feedback.internal.IFeedbackService cmp=com.google.android.gms/.chimera.GmsBoundBrokerService }
07-09 14:58:41.942 31314 31338 W Icing   : No valid account for uploading user actions
07-09 14:58:41.950  5424  5424 D BoundBrokerSvc: onBind: Intent { act=com.google.android.gms.icing.LIGHTWEIGHT_INDEX_SERVICE dat=chimera-action:com.google.android.gms.icing.LIGHTWEIGHT_INDEX_SERVICE cmp=com.google.android.gms/.chimera.PersistentApiService }
07-09 14:58:41.950  5424  5424 D BoundBrokerSvc: Loading bound service for intent: Intent { act=com.google.android.gms.icing.LIGHTWEIGHT_INDEX_SERVICE dat=chimera-action:com.google.android.gms.icing.LIGHTWEIGHT_INDEX_SERVICE cmp=com.google.android.gms/.chimera.PersistentApiService }
07-09 14:58:41.988 31314 31338 I Icing   : Usage reports ok 1, Failed Usage reports 0, indexed 0, rejected 0
07-09 14:58:42.036 31314 31512 I Icing   : IndexChimeraService.getServiceInterface callingPackage=com.google.android.gms componentName=null serviceId=30
07-09 14:58:42.067 31314 31338 W Icing   : No valid account for uploading user actions
07-09 14:58:42.092 31314 31338 I Icing   : Usage reports ok 0, Failed Usage reports 0, indexed 0, rejected 0
07-09 14:58:42.093 31314 31338 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
07-09 14:58:42.116 31314 31338 I Icing   : Indexing done com.google.android.gms-apps
07-09 14:58:42.292 11040 11093 D OneSignal: UserStateSynchronizer internalSyncUserState from session call: false jsonBody: null
07-09 14:58:47.401  1600  1614 W ActivityManager: Activity destroy timeout for ActivityRecord{5553421 u0 com.menneapp/.MainActivity t90 f}
07-09 14:58:50.735  1600  1613 E memtrack: Couldn't load memtrack module
07-09 14:58:50.735  1600  1613 W android.os.Debug: failed to get memory consumption info: -1
07-09 14:58:50.757  1600  1613 E memtrack: Couldn't load memtrack module
07-09 14:58:50.757  1600  1613 W android.os.Debug: failed to get memory consumption info: -1
